"gene","beta_T","p_T","beta_C","p_C","r_grade_T","r_grade_C","p_T_BH","qc_ok","prognostic_T","replicated","signflip"
"SLC32A1",-0.295847319203595,1.60082899150253e-06,-0.33275812849376,2.36899934357197e-05,-0.34412609739827,-0.19507138184168,2.1119115982883e-06,TRUE,TRUE,TRUE,FALSE
"DMRTA2",0.398482239984101,6.58166470140546e-15,0.489087203571892,8.60888997783086e-18,0.481979965591432,0.38438936950119,1.29560328767824e-14,TRUE,TRUE,TRUE,FALSE
"PPP1R1A",-0.587504806945201,1.36314735552491e-21,-0.432673224428323,9.00020532237535e-10,-0.626191147532458,-0.345639632578797,6.14030340326537e-21,TRUE,TRUE,TRUE,FALSE
"CELF4",-0.442841522131013,1.05039683501115e-12,-0.46456680914629,1.28357353938388e-09,-0.511028726487079,-0.346574747893769,1.84280146493184e-12,TRUE,TRUE,TRUE,FALSE
"CELF3",-0.475090226083968,2.72730442081036e-16,-0.366130309429583,1.16570124102452e-07,-0.548134819050647,-0.289298445064114,6.2552853688311e-16,TRUE,TRUE,TRUE,FALSE
"PLAU",0.602397583749203,8.51293945615965e-29,0.473607135199234,1.42701765582843e-13,0.639878479689431,0.3658511759685,2.02689034670468e-27,TRUE,TRUE,TRUE,FALSE
"NPNT",0.364208591900093,2.24669406434376e-11,0.32492632120985,6.90208233057092e-07,0.421630246766939,0.287089065284145,3.70741594776197e-11,TRUE,TRUE,TRUE,FALSE
"MT-RNR1",-0.463759838063518,5.67776934355869e-22,-0.258227659611518,3.42782600774042e-05,-0.662826787334116,-0.224575098011873,2.67481332749213e-21,TRUE,TRUE,TRUE,FALSE
"NMNAT2",-0.546146149727857,2.22457344096252e-21,-0.493636460474526,1.71266362290057e-10,-0.625263711087007,-0.391912983641853,9.75690105685317e-21,TRUE,TRUE,TRUE,FALSE
"ATP1A2",-0.243103469383561,2.74163716964807e-06,-0.185825375063263,0.00718244976980223,-0.422628717304915,-0.285192908717589,3.60741732848431e-06,TRUE,TRUE,TRUE,FALSE
"FOSB",-0.027171530509979,0.62645395041721,0.0673106634777945,0.335929474712718,-0.108114503294592,0.0690867851015563,0.628969829736155,FALSE,FALSE,FALSE,FALSE
"HLA-DRA",0.472120739602196,1.19821708867766e-15,0.389478842426914,6.21248893858099e-08,0.469707930224074,0.27312756748515,2.53859552685945e-15,TRUE,TRUE,TRUE,FALSE
"SPOCK1",-0.361207174219045,4.93889353092747e-12,-0.39380560591048,1.5987246254939e-07,-0.569011936416312,-0.293118342347256,8.39947879409434e-12,TRUE,TRUE,TRUE,FALSE
"LINC01088",-0.277227206925213,3.25256874496893e-06,-0.346689354710548,2.9609964224753e-06,-0.458800842324912,-0.376089829036463,4.25728893320541e-06,TRUE,TRUE,TRUE,FALSE
"GDF10",-0.721299789871531,2.41080316982985e-20,-0.381693027395044,2.15517761311128e-05,-0.615470311773616,-0.373221573468659,9.27231988396097e-20,TRUE,TRUE,TRUE,FALSE
"CDC20",0.574322566174773,1.37802164308567e-22,0.599914747957265,2.39721188382311e-17,0.644082254762961,0.447120694874259,7.32990235683865e-22,TRUE,TRUE,TRUE,FALSE
"NDRG2",-0.568229667359334,7.68430737060149e-32,-0.483938825798293,2.73470860886006e-13,-0.725288365273833,-0.506395975845698,6.40358947550124e-30,TRUE,TRUE,TRUE,FALSE
"LGR6",0.307620031791999,8.63654784390512e-10,0.171840163001672,0.00438113020839333,0.298973221156366,0.116825092810987,1.30461447793129e-09,TRUE,TRUE,TRUE,FALSE
"CHRM1",-0.487338170274015,1.15398165794228e-14,-0.591234919715586,7.15771985966557e-12,-0.532239041280563,-0.366692100290577,2.2277638184214e-14,TRUE,TRUE,TRUE,FALSE
"CNTFR",-0.409149583023875,7.48670081458552e-17,-0.205105586366313,0.0017449115006159,-0.560503290568203,-0.241770372911023,1.8260245889233e-16,TRUE,TRUE,TRUE,FALSE
"SPRY4",0.392285430130041,8.06707874356921e-12,0.411093898844534,1.43696377834492e-10,0.470957378658425,0.370337888159915,1.35809406457394e-11,TRUE,TRUE,TRUE,FALSE
"STEAP3",0.615079248661746,6.89024411131497e-24,0.540072631659558,1.31814994522997e-16,0.571057891635734,0.430105964580396,4.92160293665355e-23,TRUE,TRUE,TRUE,FALSE
"GSX1",-0.175370183493932,0.00144746825289942,-0.069205643815528,0.327301817389011,-0.220219882560756,-0.0383190804611004,0.00165236101929157,FALSE,TRUE,FALSE,FALSE
"SLC12A5",-0.368953593146122,1.50041676984137e-08,-0.578767025344124,7.63527350545081e-17,-0.381414364786565,-0.354786068509388,2.11326305611461e-08,TRUE,TRUE,TRUE,FALSE
"TCEAL5",-0.337431273652687,1.58445958586948e-11,-0.252943992582068,6.61620326040326e-05,-0.555591544570642,-0.21779871987448,2.63199266755728e-11,TRUE,TRUE,TRUE,FALSE
"SV2B",-0.237330620319816,0.000179836206130757,-0.385783775036379,2.21962275646501e-06,-0.284157012105032,-0.286578786972409,0.000214601677960331,TRUE,TRUE,TRUE,FALSE
"GDA",-0.188983926004076,0.00191448806056859,-0.392391333808593,1.26549533598934e-06,-0.313436618221898,-0.241014085171547,0.00217555461428248,TRUE,TRUE,TRUE,FALSE
"CLIP3",-0.390586210573508,7.4816971163849e-17,-0.217881103202081,0.000614362265918717,-0.619635509409077,-0.302619388565495,1.8260245889233e-16,TRUE,TRUE,TRUE,FALSE
"OTOS",0.289665144414277,7.36119674591067e-10,0.185802904722511,0.00585224149823004,0.41604729083328,0.109068428982238,1.1153328402895e-09,TRUE,TRUE,TRUE,FALSE
"GABRB3",-0.568492662741143,4.4188236771377e-22,-0.648470558815377,2.24908034197127e-17,-0.611889360070413,-0.44616448964314,2.10420175101795e-21,TRUE,TRUE,TRUE,FALSE
"GJB1",-0.109984242769214,0.0436246498584776,-0.0365544228228885,0.613525165336261,-0.292925453855609,-0.156121245065064,0.0468075642258343,TRUE,TRUE,FALSE,FALSE
"ACY3",-0.245424532001461,3.76728469873106e-05,-0.263258625177199,0.000319005165224545,-0.409065971685607,-0.282628706293542,4.69736246724571e-05,TRUE,TRUE,TRUE,FALSE
"IFITM10",-0.739242763231525,8.94375010852157e-31,-0.410589091780835,1.99191023591925e-10,-0.649759953480568,-0.279280593043498,3.43990388789291e-29,TRUE,TRUE,TRUE,FALSE
"HLA-DQA1",0.38840635105808,4.53094234180705e-12,0.206183407101557,0.00218422991632063,0.437931139798582,0.090646475865512,7.73198351844207e-12,FALSE,TRUE,TRUE,FALSE
"RCOR2",-0.543322000395029,6.99516597522003e-24,-0.338405095946488,1.39979619707012e-06,-0.503491713613784,-0.237933371920828,4.92617322198594e-23,TRUE,TRUE,TRUE,FALSE
"IGLC3",0.167532815473946,0.000381606379916417,0.160268184708378,0.0104272817470022,0.315927339364064,0.234944576962684,0.000447894812108471,TRUE,TRUE,TRUE,FALSE
"TMEFF2",-0.460713386596671,1.05501500851043e-16,-0.280888867942977,0.000111397968118252,-0.548875583724233,-0.307968480308189,2.51194049645341e-16,TRUE,TRUE,TRUE,FALSE
"RTN1",-0.54451096772499,2.05754444076083e-25,-0.472033131329632,1.62087622463674e-12,-0.668800280059544,-0.388215973200218,2.36221044120364e-24,TRUE,TRUE,TRUE,FALSE
"FAIM2",-0.476298367856981,1.50760354831592e-22,-0.486690998235722,3.66643254930191e-14,-0.722298982238385,-0.433440472835665,7.93475551745221e-22,TRUE,TRUE,TRUE,FALSE
"ARHGAP36",-0.36762452423511,2.80149605249903e-08,-0.239062247650186,0.00345248150111045,-0.51485767335761,-0.27804951153723,3.90180508704601e-08,TRUE,TRUE,TRUE,FALSE
"PBK",0.434543851747992,2.49350360799185e-13,0.514365182790729,1.1278313476552e-13,0.517676099748564,0.346334871643001,4.45268501427115e-13,TRUE,TRUE,TRUE,FALSE
"TCEAL6",-0.190729763956863,0.00107064725959638,-0.202856723999858,0.00493817989567568,-0.348673032844241,-0.153960761065856,0.00122780649036282,TRUE,TRUE,TRUE,FALSE
"SPON1",-0.300948912890201,7.90317380198856e-09,-0.0999192610050214,0.159989553724844,-0.456934649670793,-0.277418600690755,1.12902482885551e-08,TRUE,TRUE,FALSE,FALSE
"IRX2",-0.421940213628289,1.28459475826874e-10,-0.140270465985395,0.0650500750592217,-0.543945986148954,-0.279943455779782,2.03258664283029e-10,TRUE,TRUE,FALSE,FALSE
"HSPA6",0.406676771986901,8.97645912950436e-18,0.429839665871123,1.66813446934389e-13,0.585939636333858,0.471859757209672,2.51205625838792e-17,TRUE,TRUE,TRUE,FALSE
"MYRF",-0.156437079133981,0.00370636014228682,0.0742092785498498,0.28056165174617,-0.369767576181135,-0.159419816832058,0.00413656265880225,TRUE,TRUE,FALSE,FALSE
"HMGN5",-0.547235540480397,6.85961929689056e-26,-0.123892690770583,0.069186873178654,-0.714366995057911,-0.300224707653766,8.3653893864519e-25,TRUE,TRUE,FALSE,FALSE
"SEZ6",-0.330348951594516,4.16115856123588e-10,-0.436758031994551,6.47682207564124e-10,-0.368565396219211,-0.26593040312741,6.42154098956154e-10,TRUE,TRUE,TRUE,FALSE
"LIF",0.451359545508993,1.76915561047424e-21,0.413171709171741,3.36357211803182e-13,0.60480833737612,0.450403063088456,7.82812217024002e-21,TRUE,TRUE,TRUE,FALSE
"CNTN2",-0.0690636128437555,0.197995470642874,-0.0345066274800328,0.628080577738004,-0.297320602715576,-0.196906099478248,0.205816497549765,TRUE,FALSE,FALSE,FALSE
"TNC",0.597476936074541,1.74295923620704e-24,0.708157869732858,7.74785868085914e-19,0.587083583987998,0.344615697935145,1.52891161070793e-23,TRUE,TRUE,TRUE,FALSE
"KCNJ11",-0.647659192828377,2.57858016467094e-24,-0.857008987416513,9.84690923415558e-24,-0.608865019696456,-0.446308975748751,2.03243746064782e-23,TRUE,TRUE,TRUE,FALSE
"FCGR3A",0.494199594482853,2.48281937346807e-18,0.427684046467604,3.65465010559959e-10,0.498999247585907,0.319413303706244,7.47837160683154e-18,TRUE,TRUE,TRUE,FALSE
"HES6",-0.525566597835203,2.76497872361198e-24,-0.321407025544957,6.79657947168346e-07,-0.558324317076011,-0.237413748699775,2.12690671047075e-23,TRUE,TRUE,TRUE,FALSE
"FAM222A",-0.536251005876971,2.60151994962921e-24,-0.300148429348287,1.05258232680155e-05,-0.636363780119631,-0.343384539387882,2.03243746064782e-23,TRUE,TRUE,TRUE,FALSE
"ENHO",-0.54895646860884,1.3660392444804e-25,-0.45767079388646,9.84801802446667e-13,-0.701007141482187,-0.383713431726878,1.62623719581e-24,TRUE,TRUE,TRUE,FALSE
"RUNDC3A",-0.55026283012856,1.97309292797939e-24,-0.518086586706224,6.26333591526522e-15,-0.662614037266944,-0.333166813665726,1.67211265082999e-23,TRUE,TRUE,TRUE,FALSE
"ESM1",0.371295493895917,2.20863111279975e-13,0.380475218551853,1.45887568154729e-10,0.61982277774573,0.483713162871738,3.97235811654632e-13,TRUE,TRUE,TRUE,FALSE
"ATP1B2",-0.268838933174588,3.70849285188783e-09,-0.0757619501731883,0.28800044604514,-0.452006171813474,-0.171893152299283,5.38140914050547e-09,TRUE,TRUE,FALSE,FALSE
"VSTM2L",-0.223722667817396,7.73916618710155e-05,-0.360224298248899,7.89174694816528e-07,-0.415626072482684,-0.288237603245813,9.48427228811464e-05,TRUE,TRUE,TRUE,FALSE
"ACBD7",-0.441881603634899,1.40280218634597e-13,-0.260725351527911,0.000432170131998128,-0.556354657872154,-0.309708281830261,2.55985800428097e-13,TRUE,TRUE,TRUE,FALSE
"NDN",-0.299273064582801,5.45716087651245e-10,-0.369726619420438,2.48369331905845e-08,-0.579610474108855,-0.300784436207771,8.34428268579885e-10,TRUE,TRUE,TRUE,FALSE
