"gene","beta_T","p_BH","beta_R","p_R","r_grade_T","r_grade_R","r_idh_T","r_idh_R","replicated","qc_flag"
"USP11",-0.358595968521903,3.71665065395241e-16,-0.192104333343514,0.0029241928352032,-0.604074768516186,-0.186057248606728,0.60756803810448,0.255286832477384,1,1
"USP12",-0.264924103664617,4.03791764304701e-09,-0.0570772822462809,0.413806548990378,-0.478029118343903,-0.183804105871912,0.395691742632576,0.134968428701719,0,1
"USP18",0.224441617625458,7.62833676026668e-06,0.246893899785488,0.000510566902292564,0.301560065501558,0.0770898475284759,-0.282671193012501,-0.0426903501932442,1,0
"USP2",-0.34479042527103,1.97371857901666e-10,-0.193573226606237,0.00533291440493286,-0.556106352755387,-0.236888728413155,0.347844564269296,0.208662323709328,1,1
"USP20",-0.341148065460493,1.17900035281474e-14,-0.131572496533873,0.0473841469734345,-0.625889109621116,-0.0728394927079861,0.624999418261307,0.163909974572057,1,0
"USP21",-0.265719362897313,5.39155094212934e-09,0.223786719968679,0.00711198496000036,-0.386915899695464,0.0437942652957095,0.367198480152438,0.0450130188129072,0,0
"USP24",0.165432767220249,0.00333243659916498,0.178007366280674,0.01089510541191,0.0649549255861559,-0.0263645160087202,0.0131889456969358,0.0456057071113112,1,0
"USP27X",-0.391002387607295,1.03556435830435e-14,-0.198648015923188,0.00406314998677905,-0.586966821451581,-0.202812203653019,0.601280348966558,0.21741065072932,1,1
"USP37",0.246359249574022,1.21794379050166e-05,0.0959060616414258,0.160561847251695,0.326872656274358,-0.0198751304657346,-0.174278740126457,0.0849078008524817,0,0
"USP43",-0.534759110783752,5.70591308038055e-18,-0.201485797409107,0.0045781121641104,-0.573043490821748,-0.231818577863116,0.690511722296906,0.340502724553878,1,1
"USP46",-0.329963194597165,4.35270434144426e-12,-0.110047642589627,0.119941957061285,-0.628518913561609,-0.265149196237295,0.568007040898066,0.243364420391344,0,1
"USP47",-0.175597838945844,0.000392130344011337,-0.00906837204344658,0.898561255776863,-0.196216155435148,-0.121655528583848,0.260664289190614,0.0863283548324997,0,1
"USP49",-0.429102752985563,2.4829534490738e-13,-0.21786185229461,0.00284397231363556,-0.440353743313162,-0.249580534990376,0.655999576401424,0.484549303749241,1,1
"USP51",-0.377114935196234,4.91756733634714e-14,-0.208225065500668,0.00328399180487363,-0.464433895956887,-0.230796324107378,0.581342094728569,0.316188264988584,1,1
"USP53",0.225261056406525,2.19777037407715e-05,0.0871008001055015,0.206795735559477,0.107754959891642,-0.0755179909459703,-0.273590275850907,-0.101759973639874,0,0
"USP54",-0.410460195309048,2.05322514581767e-13,-0.160208043360937,0.0198905647484347,-0.549261549941351,-0.350210663946167,0.64758482615917,0.457051328378172,1,1
"USP7",-0.244340677076232,1.79554831570843e-08,-0.0195238434090535,0.78387782091927,-0.422942241702997,-0.0520661755627078,0.429900022476789,0.116052534831129,0,0
"USP9Y",0.159028595911339,0.00561133106809988,0.0377546677966956,0.58228353962518,0.124888332536455,-0.0401659097213874,-0.082455207892956,0.100926432738032,0,0
"UST",-0.470247851147697,1.19439712110482e-18,-0.234636610806654,0.000672752718520992,-0.435028037023487,-0.236498216291373,0.612155243408908,0.380986764110151,1,1
"UTP3",-0.211982040504624,5.11041936925074e-07,0.24726732122323,0.0013765833412139,-0.404081144224913,0.107441338004082,0.289712691854533,-0.0559404185716603,0,0
"UTRN",0.153762796489154,0.00575345471636099,0.0734555238886467,0.268271848576198,0.111508905271707,-0.0675560848734992,-0.08668941489324,0.0457480532385951,0,0
"UTY",0.217332534683073,0.000150968617051016,0.0185210462237221,0.788517258290156,0.198626390316531,-0.0583538417410637,-0.139522046889755,0.124860422877213,0,0
"VAMP1",-0.364294161091977,4.65710499562374e-11,-0.216384066096311,0.00151185676430605,-0.534815249453593,-0.206497586947026,0.439600354649901,0.177989829421168,1,1
"VAMP2",-0.451205452480273,7.51744474035888e-20,-0.31576869606706,1.58766321770138e-07,-0.664561600197991,-0.374144825017334,0.599188349618381,0.310160447965938,1,1
"VAMP4",-0.34395315517782,4.75370424865316e-14,-0.0665270140511,0.328320897032469,-0.540868028519816,-0.177857933307607,0.456529190329247,0.171566538429672,0,1
"VAMP5",0.131296349394364,0.01993868404675,0.0457635264492722,0.513985432921715,0.0296480763746346,0.163533548581843,-0.214400715320158,-0.208922806133904,0,0
"VAMP7",-0.183595601784859,6.07485395920142e-05,0.0499783234624224,0.492450451714055,-0.234624661998876,-0.056627270484984,0.139147174521766,0.0594724279251918,0,0
"VAMP8",0.299896530161295,5.21749068835952e-09,0.132315340533384,0.0649019514705319,0.272413465083777,0.17069288638318,-0.314524505352745,-0.142600431783549,0,1
"VANGL1",0.28368702927879,7.37860876531569e-08,0.426661229476682,3.44990125236109e-12,0.222280451769006,0.186972213119612,-0.199423642664166,-0.147348384394849,1,1
"VASN",0.581506563730098,1.73206088716728e-21,0.411317514098958,2.6527540391209e-10,0.548235615839533,0.332420107263254,-0.787836451442154,-0.586974161260559,1,1
"VASP",0.425970483309052,4.0554391007165e-14,0.586480433800344,1.20538004970999e-17,0.436790712914808,0.433103682898429,-0.468794851391661,-0.430219331007645,1,1
"VAT1",-0.112112021689219,0.0325568028598339,0.0639644681893485,0.362774903437173,-0.119922144937086,0.183704567637542,0.0680191975673243,-0.103110357610062,0,0
"VAT1L",-0.315628997158557,4.45367729548908e-09,-0.385918002265725,3.65366694275769e-07,-0.48676424064945,-0.301696586863448,0.524945753871601,0.271334820573186,1,1
"VAV1",0.364416926481511,2.47606482040232e-11,0.154988934651084,0.0250257740879177,0.251013603162921,0.0875368122379262,-0.275816675629318,-0.129469271154802,1,0
"VAV3",0.613107224526452,1.07159497123052e-27,0.476982088956431,9.91644206284743e-19,0.639464246206455,0.435010852459002,-0.805431472814677,-0.674709941899856,1,1
"VAX2",-0.489445112008922,1.7705885662794e-17,-0.306622126665687,1.5725958937508e-05,-0.454474570896334,-0.115632650645196,0.643038530076301,0.388690887248762,1,1
"VBP1",-0.223858528981545,7.81632650511416e-07,-0.0271127221291546,0.696324204657173,-0.250685369822308,0.00197642994272989,0.229652442411617,0.0941979609284281,0,0
"VCAM1",0.271970463389788,2.97629193843282e-07,0.348219832477567,3.33699930165116e-07,0.175819175287838,0.131045937852859,-0.185778891835881,-0.00974217599981899,1,1
"VCL",0.325545226540569,8.68254411565273e-09,0.39751536495015,1.76483336246966e-08,0.313084574835648,0.153005733991691,-0.25173531357959,-0.130772740805877,1,1
"VDR",0.469454764520647,3.43124731754829e-23,0.322319287599515,9.70978495519248e-11,0.582541882227858,0.436710552360277,-0.669726287469879,-0.540332781246234,1,1
"VEGFA",0.441009193991137,2.87320468777474e-16,0.610902652643263,1.76238311660804e-19,0.651115532841068,0.453209986333843,-0.617244992037004,-0.493673244882908,1,1
"VEGFB",-0.203161604208838,5.27808138409917e-05,-0.149327220793521,0.019814814742811,-0.273430123536483,-0.0337736273961901,0.150401897272015,0.0603017396937815,1,0
"VENTX",0.24044448942131,5.79220714172096e-06,0.060797635929395,0.343448489046427,0.220829184007797,0.167417064233545,-0.296707464868724,-0.20227964907077,0,1
"VEPH1",-0.261706549846324,9.11854286142421e-05,-0.303571523590504,8.89043547986156e-05,-0.358110074313982,-0.236910035279623,0.459626284356441,0.430472342424409,1,1
"VGLL2",0.279919514872704,9.31287236331178e-11,0.204065067805121,5.42920878512979e-08,0.504041955388754,0.328008059411277,-0.547508716849367,-0.319610969502241,1,1
"VGLL4",0.190463831147741,0.000970058956442791,0.325664525504305,2.96500525457016e-05,0.175650680570633,0.114147395712619,-0.119010219902163,-0.0119228713773517,1,1
"VILL",0.133276789742607,0.0144501846405059,-0.0506327441459789,0.46356852812879,0.103230862930942,0.0520605617919009,-0.336846960873784,-0.251660893816024,0,0
"VIM",0.485738980576291,1.52336342701558e-15,0.627674000568472,1.66331042951912e-15,0.44061965589627,0.38806864870311,-0.528375924754666,-0.440126778013542,1,1
"VIP",-0.33994209107482,2.27958291402533e-06,-0.304530044504454,0.000145205128562447,-0.393426322756796,-0.204262542678352,0.28470850503128,0.140529849971741,1,1
"VIPR1",-0.292034747386018,9.04301707089419e-06,-0.291173669373666,0.000188564309972288,-0.384013913505039,-0.275932038171976,0.304771598832851,0.180172671078827,1,1
"VIPR2",-0.500875381797103,7.75302301488259e-17,-0.390576769878954,7.7113649389482e-08,-0.469683542658796,-0.329118472010684,0.614101169384276,0.550967863528046,1,1
"VKORC1",0.354474074281748,4.35189890439343e-10,0.147776138238233,0.0555567180858982,0.511036390171882,0.309183738557051,-0.459129577615286,-0.22613156007686,0,1
"VLDLR",0.195006158972457,0.000394062991195606,0.120171149842034,0.10271572164443,0.0703630646002645,-0.0910761082359954,-0.121254152163894,-0.00763259876692838,0,0
"VN1R1",-0.138751022462491,0.0134488708753939,0.165837483204519,0.0153570726022526,-0.246681401916953,-0.0302726205582512,0.163380477417251,0.0311709964793522,0,0
"VNN2",0.392256089110491,4.86190770372255e-15,0.221982430826901,0.000261774818945554,0.586176163583445,0.216816837242921,-0.563022498216824,-0.295537670687318,1,1
"VOPP1",0.157454732754518,0.000306332818425329,0.114700239145612,0.119943088455288,0.361236560651996,0.0897787513153918,-0.381491858788804,-0.0227079785669862,0,0
"VPREB3",0.132109573276887,0.0111198819262312,0.00323023547091748,0.963472612420964,0.137545408283426,0.0134522524215706,-0.313602842371091,-0.134591325059643,0,0
"VPS26A",-0.315600471277736,4.24190771775502e-12,-0.113298996915118,0.0844176119515109,-0.503879394636108,-0.174073294927857,0.577064579975369,0.294327272398744,0,1
"VPS26B",-0.219640337864508,9.14717851154395e-08,-0.116756396516242,0.0812549163050167,-0.408676875204046,-0.0952011164877937,0.393284190310092,0.208496243013315,0,0
"VPS28",-0.306345952943395,3.84228171420947e-10,-0.165497295157004,0.0111169702643345,-0.386167210505682,-0.0577745338534637,0.363154724837464,0.115412403652032,1,0
"VPS37B",-0.136731315295667,0.00980673448412658,-0.105656728408384,0.14309811266612,-0.138773368732637,0.0328647972358054,0.0946600493330364,0.0655876863636011,0,0
"VPS37D",-0.195111119967423,0.000305176817657168,-0.133842642550895,0.0445347357665332,-0.228246183293522,-0.0511485615724756,0.324891004916058,0.187708227841298,1,0
"VRK2",0.398441255487273,2.00228725014908e-13,0.427708952625904,1.40638608043107e-11,0.365075810015528,0.150299255257443,-0.487412502322848,-0.332492404896976,1,1
"VSIG10L",0.161858426551098,0.00169595478783697,0.329245723021496,1.9511044215106e-06,-0.0910897677293385,0.0793116885259683,-0.0930881304433487,-0.279000610276347,1,0
"VSIG4",0.422195120777427,2.68349223254302e-14,0.290561165035808,3.25664043636672e-05,0.396362200877088,0.141138654021284,-0.326538892670767,-0.0950748201608444,1,1
"VSNL1",-0.258416614622838,2.42237794178466e-05,-0.338447971501923,5.87376680335874e-06,-0.315311222104861,-0.250712196131797,0.239218373945707,0.160093952652174,1,1
"VSTM2A",-0.526890450304247,7.44794120551703e-15,-0.540921630505272,8.71143419214403e-12,-0.519390164061507,-0.376908265552306,0.527230892525399,0.396443650265893,1,1
"VSTM2B",-0.497418262594218,2.037758125177e-17,-0.241098763827816,0.000667444863427719,-0.601098541674896,-0.32218917573228,0.609381346811396,0.298428914889777,1,1
"VSTM2L",-0.223722667817396,0.000126638023106591,-0.360224298248899,7.89174694816528e-07,-0.415626072482684,-0.288237603245813,0.333966076883287,0.202452026843075,1,1
"VTA1",-0.251718142574773,8.61998493609521e-08,0.0619178854122594,0.393935731171276,-0.305558623324036,-0.0636903990354802,0.327520615162542,0.123732647167624,0,0
"VWA1",0.324412092710194,6.42414879667644e-09,0.327175955239673,1.84376661292796e-05,0.307418265518661,0.219192964619381,-0.488183825545834,-0.388002924760125,1,1
"VWA3B",0.204661195920466,1.58442692538708e-05,0.243346933992017,8.06274395133379e-05,0.0807324317115776,-0.0127629399641426,-0.249134936205988,-0.0835605806632613,1,0
"VWA5B2",-0.505684199212127,5.57951966705769e-13,-0.516820335524577,7.37864066529818e-11,-0.573372192296663,-0.34548038104834,0.533518276451607,0.308336150208048,1,1
"VWC2",-0.417102593681845,2.22099362814422e-10,-0.426889510354215,6.9624516902524e-07,-0.527090309791981,-0.310461239979646,0.5191785715398,0.284791172012658,1,1
"VWC2L",-0.438878318143631,2.03604699790078e-10,-0.53063542127639,7.76938160910437e-08,-0.273559203374802,-0.289771557802799,0.365813562704587,0.343810238486763,1,1
"VWCE",-0.292154043951697,6.64324100384799e-07,-0.163950870706883,0.023388353625385,-0.318826898153241,-0.137419698035523,0.359876489398525,0.226392709799602,1,1
"VWF",0.341400171295372,1.06103433657308e-09,0.215507876606934,0.00234054014077388,0.506238982806806,0.328761493752818,-0.463336950606033,-0.339434846551087,1,1
"WAC",-0.385023054500323,1.82875763191273e-17,-0.0739581409525977,0.296508090535897,-0.653063721620304,-0.206057161988711,0.742297467039767,0.294492757099294,0,1
"WAS",0.117525104125994,0.0367898303694187,0.103620517974265,0.142438296408913,-0.0972788921384233,0.0749435317839482,0.0030503454182917,-0.0797625035989987,0,0
"WASF1",-0.452942283831724,3.84426071502513e-18,-0.149404549990757,0.0268329666645473,-0.602057608699857,-0.242030086030937,0.625799987849468,0.254528646263099,1,1
"WASF3",-0.4568368240482,8.73316675352716e-22,-0.251673498125021,0.000359441908854591,-0.661875310481788,-0.346003855840058,0.613995969104315,0.359132247910647,1,1
"WASL",-0.218717477982452,2.02033025631113e-06,-0.0372144415604839,0.59556974381811,-0.32445497720731,-0.0942985004144602,0.171789376641647,0.102138616487067,0,0
"WBP1",-0.176722215133886,0.000990046893021341,-0.0503735635557552,0.462962226170468,-0.318210112618522,-0.0198101674678353,0.293172089328874,0.122831596588421,0,0
"WBP11",-0.281590116898071,2.01377431975475e-10,0.0315536321760611,0.665166879471943,-0.37376310186055,-0.0756323958945752,0.357521524532993,0.168034372472558,0,0
"WBP2",-0.411481499794863,1.00467661691686e-18,-0.291933526415684,9.07416369123488e-07,-0.663890716483741,-0.34411569608115,0.628008854604999,0.380204283841253,1,1
"WBP4",-0.30544880531599,2.27657102834474e-12,-0.0166654426930354,0.809191572551065,-0.473740043055164,-0.164227550419688,0.393506248662675,0.159620341401465,0,1
"WDFY1",-0.177902278120748,9.51029675135666e-05,0.14313905449693,0.0444846263071397,-0.210450983182573,-0.0363647531805773,0.22996799687958,0.0403909259441747,0,0
"WDFY4",0.405124610841782,5.46982782255946e-14,0.313018530210531,4.15342367639738e-06,0.251725423976367,0.082508607816293,-0.257263331005279,-0.150732311843904,1,0
"WDHD1",0.383644946827498,1.42909104658613e-13,0.465584879515725,4.94433648057732e-14,0.534494700273648,0.34428740264907,-0.457586880129458,-0.255720282355702,1,1
"WDR17",-0.157814682972442,0.00680798590762761,-0.0781927677658064,0.264196494799552,-0.193302468082062,-0.192910311775508,0.193299572312335,0.141155307938199,0,1
"WDR18",-0.205581175391712,4.52761005476606e-05,-0.139480308867367,0.0424921193857878,-0.2818578305777,0.0262318213251698,0.241211034122338,0.0244620277857856,1,0
"WDR24",-0.280175911238031,1.98315394800816e-08,-0.213424373259916,0.001310042281549,-0.421664447436849,-0.0997190280365238,0.443077283818681,0.264745099549475,1,0
"WDR37",-0.379680735259229,5.23497863532481e-14,-0.0658477626976284,0.341497392653488,-0.624812976425322,-0.19678026809513,0.711373280178191,0.306796187579019,0,1
"WDR38",0.23867784249789,5.82293328242564e-07,0.193494725379583,0.000506044372387511,0.384107341843363,0.172072789346979,-0.495764144791844,-0.274522940653961,1,1
"WDR49",0.218934970024067,7.22403716267489e-05,0.00306986673420045,0.964199550252862,0.166471526834317,-0.0387652095658283,-0.114382111098179,0.125131899620788,0,0
"WDR5",-0.15683487925107,0.000778909249374428,0.11260667060908,0.155684047817997,-0.234529528098788,0.178934679979387,0.234864911586728,-0.00919697621256609,0,0
"WDR5B",-0.178949382726907,0.000473764291290247,0.136346287963561,0.063092788670208,-0.167774785456227,-0.0330000375369105,0.295725732928658,0.17912919640552,0,0
"WDR6",-0.26313475586565,1.28857178233726e-08,0.126271297168811,0.0915608552222267,-0.438888572576708,-0.0169491870791821,0.479009414996566,0.105362125492071,0,0
"WDR62",0.445728979561613,7.25634359798016e-17,0.582928963338934,4.03102275144742e-20,0.56931150288817,0.491264704564521,-0.526885851130848,-0.364378395223837,1,1
"WDR76",0.363982256462224,3.94378037134678e-11,0.382622599408063,5.91031949331812e-08,0.505850650391468,0.31791430123987,-0.413292586310535,-0.148717014395803,1,1
"WDR90",0.224164620566155,2.88153298397518e-05,0.3240946175928,2.90518489829616e-05,0.194875195005249,0.173988132694804,-0.230879597365985,-0.142007828387071,1,1
"WEE1",0.596208933002486,1.3898846969573e-23,0.560231275828787,1.91411982347184e-18,0.623106872184862,0.385947824021144,-0.657881202839304,-0.400970463295037,1,1
"WFDC1",-0.236605232004164,6.08581398793247e-05,-0.301526076191214,2.39045880885732e-05,-0.334476312466153,-0.188793722414959,0.214517603511793,0.0868501716388957,1,1
"WFDC2",0.21672212628332,3.31658477276704e-05,0.122460375378317,0.0858859673163132,0.181866150451722,0.157577030504812,-0.456090934155892,-0.356839874850427,0,1
"WFIKKN1",-0.395022033827922,2.30236453730245e-10,-0.278002555628735,0.000422806863101528,-0.49433078532636,-0.149112449322957,0.517559496916948,0.190340122250679,1,1
"WFIKKN2",0.165683872163849,6.8653842562888e-05,0.145933980539006,0.0391579913309115,0.173315898655155,0.0415359907823132,-0.40329145302486,-0.257808577753721,1,0
"WFS1",-0.211466760122212,3.14467041805734e-05,-0.100135015236331,0.147559415215911,-0.482030229681014,-0.143903061649434,0.253833149961217,-0.0496825945907632,0,1
"WIPF2",-0.254423637391477,7.31816205484544e-08,-0.0521118031465021,0.469227446379692,-0.514056857964531,-0.188847481633062,0.398198638292555,0.149925310665635,0,1
"WIPI1",0.485194613510329,1.40007362451304e-19,0.502572547731121,8.45382873548748e-13,0.514557565354581,0.289058837832846,-0.609788592125624,-0.427707349113182,1,1
"WIZ",-0.187749252173509,0.000183605388218311,0.29904707193157,0.000461466061109962,-0.308357065202689,0.131137489554315,0.174220304390095,-0.132905695429797,0,0
"WNK1",-0.143886116012235,0.00463907467837273,0.0205340475404692,0.774020790636859,-0.355167749076292,-0.187381587748315,0.33032552836244,0.182635780407241,0,1
"WNK2",-0.41485617856231,2.03191371751384e-10,-0.262875229597992,0.000295756823071839,-0.570777949822258,-0.288561354916813,0.527762363238253,0.24488131728044,1,1
"WNT10B",-0.295921619391175,2.27865158096466e-05,-0.305170827629711,0.000121287673890217,-0.350697555631686,-0.190088111367437,0.25106345262034,0.105910869349551,1,1
"WNT16",0.26896054979827,6.68881738562352e-10,0.248962766798504,1.07117512419376e-06,0.402266618102732,0.117650085437572,-0.584678935710217,-0.26810684923814,1,1
"WNT3",-0.43010353764345,2.01162921315875e-15,-0.07383164134126,0.303718182730512,-0.534549838731625,-0.160500091024823,0.567259063477488,0.2985709613942,0,1
"WNT4",0.178946395868786,0.000409900788421601,-0.0905377855963379,0.220227376079538,0.209154284175604,-0.100383871105937,-0.210871220150389,-0.145521755116422,0,0
"WNT5A",0.220943442428525,2.95806008633309e-05,0.268603549492367,6.17249124721711e-05,0.22035911801182,0.123119821250929,-0.171280986851079,-0.0575998989571492,1,1
"WNT5B",-0.311756900433259,2.07208439790941e-06,-0.270492419232698,0.000122559175771525,-0.519526349412804,-0.209924467823371,0.478869181671354,0.150660508629748,1,1
"WNT7A",-0.138145472964997,0.0128956679236821,-0.332140847608193,1.09473007312796e-05,-0.2610774686643,-0.239751134315601,0.138942655762918,0.253963246495203,1,1
"WNT7B",-0.570615499751596,7.80289045442279e-18,-0.694386158054058,2.37267700394329e-16,-0.607230464800705,-0.3720883819151,0.684340912981902,0.526245115180781,1,1
"WNT9A",-0.285540952920431,6.6115904847185e-06,-0.206752244632558,0.0110950626492961,-0.300307298856858,-0.0644215713086615,0.344916951799617,0.12612542695659,1,0
"WSCD2",-0.465754539656111,5.29551942152172e-12,-0.586370545731182,1.10449275754686e-11,-0.47326873015361,-0.397043573811426,0.455840522051595,0.34434447767943,1,1
"WWC1",-0.296517250842339,2.76489518446626e-08,-0.241190080367939,0.000466096051112799,-0.534859732596161,-0.258527156902705,0.38703156907375,0.242510988739082,1,1
"WWOX",-0.377272640640482,1.52628819408589e-13,-0.272429056032483,2.23736816439355e-05,-0.558062696731472,-0.247396219372552,0.495453234320071,0.208282977982278,1,1
"WWP2",-0.319499083998985,1.40312519994801e-10,-0.16358586519343,0.016900588240284,-0.477176051815123,-0.156143385456651,0.533518272986371,0.198683236541707,1,1
"WWTR1",0.389630927956789,4.69817454506317e-12,0.473688483770158,3.12540911274226e-11,0.301596970515672,0.274012761098951,-0.44736062038839,-0.378498399221679,1,1
"XAB2",-0.332947617613997,3.14850058752219e-14,-0.176217342159286,0.00980243393873862,-0.491521549556491,-0.0327351202972937,0.489773277564561,0.0978955547659936,1,0
"XAF1",0.387877845573672,8.1979737991225e-16,0.299322322855787,8.51724587218591e-06,0.458752754353469,0.15381747598872,-0.562899786821753,-0.313906189456088,1,1
"XBP1",0.32854679736406,3.92242387194553e-09,0.171182823645767,0.0252047792871476,0.392550442909865,0.153784790343259,-0.344116364289391,-0.0978481686174355,1,1
"XKR4",-0.282009585068778,1.03217668803745e-06,-0.216715320084703,0.00300620975312359,-0.271071166106205,-0.199706062877867,0.36531685418709,0.279791401649647,1,1
"XKR8",0.518859894664225,1.18977890246524e-18,0.544149637944724,9.60766040437024e-15,0.471364712157534,0.293436376572894,-0.760763174433888,-0.600108882573478,1,1
"XPC",-0.129413968748037,0.0101915610394122,0.194074090597038,0.0120312494096267,-0.20306536781325,-0.0128429796021032,0.232843035108597,0.0709684157475635,0,0
"XPR1",0.161974547181108,0.00599825481855556,0.272127437800833,0.000273524261985689,0.197436979713719,0.0692581198886883,-0.225819058131158,-0.0231347260518784,1,0
"XRCC2",0.412629789520172,1.4413206945452e-14,0.495798504668379,8.50697205247607e-17,0.530609144087531,0.30462800762742,-0.483637553557705,-0.200091533895273,1,1
"XRRA1",0.332550929367014,2.60645374379491e-10,-0.203607318088852,0.00364433487437495,0.361405094939259,-0.0238958962648864,-0.261704450397222,0.0896948203178783,0,0
"XYLT1",-0.203149011985241,6.13640839431846e-05,-0.0677927044373914,0.311972783152449,-0.245804405337738,-0.107584949033121,0.250069888563937,0.122002807576911,0,1
"YAP1",0.156524668922311,0.0052403390898355,0.355585885875184,9.15592249161335e-07,0.0735557844352194,0.118811918196205,-0.254522691645811,-0.208425755684855,1,0
"YDJC",0.23926516044478,6.00880370214688e-06,0.0502763961623976,0.48014347264312,0.198567396848729,0.0948518313202403,-0.488394197367524,-0.290249901277609,0,0
"YIPF3",-0.223311446568634,5.9348557347193e-08,-0.0397839823947452,0.565790246724402,-0.302766284836951,0.0142879013605831,0.258250891601501,0.100668867092294,0,0
"YLPM1",-0.307381612205693,3.79744850167217e-11,-0.0985164835655687,0.152341477527952,-0.475677755606551,-0.223728943964655,0.552790375248197,0.327417303680032,0,1
"YPEL3",-0.398518316410568,6.13671837654475e-16,-0.252281941385573,5.3949430835727e-05,-0.626129450719175,-0.232067632965282,0.579366947973083,0.217432322591926,1,1
"YPEL4",-0.490798191457399,1.40855129099906e-17,-0.501881092344969,5.49045452418014e-14,-0.578837564367316,-0.372465363519683,0.684072099706705,0.407819546872839,1,1
"YPEL5",-0.23977974185558,4.506207955968e-07,-0.0286328674805225,0.678616011079761,-0.361300499346614,-0.133450480022848,0.244389935026428,0.0509863022411592,0,1
"YTHDC1",-0.288144467570589,8.76852070888599e-12,0.096677554493989,0.166578978555482,-0.54899870339073,-0.115468679525126,0.540413689877104,0.183014900238972,0,1
"YTHDF1",-0.213991738327216,4.2441633852743e-06,0.0901854193665279,0.247703607128525,-0.294836583918231,0.107382800932345,0.183593395310132,-0.00272590702469799,0,0
"YWHAB",-0.23404453507486,7.18629006324949e-07,-0.0181217159395063,0.796528869252688,-0.362586821734493,-0.0775053565176156,0.245979387045155,0.0225657453571069,0,0
"YWHAE",-0.338443318257454,2.72832310604344e-12,-0.100138336301559,0.124834136469622,-0.3451673974918,-0.192454895235899,0.30399438572868,0.316584065772056,0,1
"ZADH2",-0.222794386706906,3.67956676553103e-06,-0.0219390129532722,0.760397537235991,-0.433604768825268,-0.111712712498232,0.498620451230899,0.155614018326336,0,1
"ZBED3",-0.398801730021238,1.57770116421662e-15,-0.114360011499872,0.101586282922284,-0.551117292002319,-0.236591062980754,0.557418485538018,0.387861407818789,0,1
"ZBED5",-0.260726944106711,2.15024816671067e-08,0.0145092045519151,0.84479541324084,-0.271945863965192,0.0244311541950757,0.303784021025337,0.0662988243303302,0,0
"ZBTB10",-0.199044296258699,0.000116132107397813,0.0701182171800516,0.325377127679349,-0.232104334419112,-0.0940479698293695,0.370354009915994,0.235140604491468,0,0
"ZBTB12",-0.396335621591402,6.43875632399674e-14,0.255506766379006,0.000631273082334841,-0.477188294172127,-0.0212938486007245,0.533453993676373,0.247607409993602,0,0
"ZBTB16",-0.264596031310293,6.07875449331789e-07,-0.191343553655396,0.0100941589224343,-0.404048472394942,-0.238552852970005,0.413830195081575,0.160378378436813,1,1
"ZBTB2",-0.170838823074599,0.000377555775143452,0.178869248892381,0.0179680673068033,-0.201563384451811,0.0103507273320832,0.238417805906085,0.0708269281956611,0,0
"ZBTB20",0.256570853215421,3.93805947773094e-07,-0.019394820494879,0.774689381963591,0.256947582400543,-0.0934634390537311,-0.0607673254004951,0.160593914516568,0,0
"ZBTB26",-0.2578778415494,5.07617274460113e-07,0.073663251163095,0.310079263447231,-0.292578319946472,-0.0418944457893207,0.397690255135277,0.182305342394752,0,0
"ZBTB32",0.216870843244986,1.07806712991813e-05,0.0868327497216526,0.196123765319036,0.211251188685056,0.0585920538153726,-0.0283354933470665,-0.0492948909833651,0,0
"ZBTB33",-0.125061036333821,0.0155291048208941,0.107209711215035,0.154361599319858,-0.185418676435488,-0.0132174227624946,0.195093548151507,0.0948145522920555,0,0
"ZBTB4",-0.274911040254103,2.07286800189073e-11,-0.194122160319555,0.00326870883189771,-0.601369976731504,-0.291495175633083,0.532407990537466,0.237224933094598,1,1
"ZBTB45",-0.207164321449768,2.38472025419879e-05,-0.024118412612678,0.731982267896097,-0.263747142432777,0.082956694721958,0.123965571118651,-0.0919934951465085,0,0
"ZBTB47",-0.396352473035207,7.48807046946173e-18,-0.296673211461348,3.93295135859806e-06,-0.679262327133371,-0.421519461482769,0.656408622292542,0.500665944170899,1,1
"ZBTB5",-0.196956125043017,0.000252411057133523,0.00834585531966814,0.910176310146531,-0.194639548043389,-0.0805068859349708,0.360869889904418,0.262494059986749,0,0
"ZBTB7A",-0.294626175718195,2.24435011101256e-09,0.0379671176326808,0.590390572900716,-0.4893201732536,-0.0825406232486328,0.266677324730192,-0.0686454829337953,0,0
"ZBTB7B",0.176102972783712,0.000603058361062091,0.5058357246124,2.88309528835701e-12,0.124712513260248,0.224987026755466,-0.247755833419026,-0.317959565412194,1,1
"ZC3H12A",0.408065321060315,1.04188163760612e-16,0.397754489971868,5.84600824468654e-12,0.468960436838729,0.279470657782816,-0.509840115923875,-0.317205184439105,1,1
"ZC3H13",-0.308394488147178,2.25876997757786e-11,0.0849300722620244,0.218329957837266,-0.515178738841212,-0.121242347025732,0.435825406105425,0.107827521395754,0,1
"ZC3H18",-0.228830875455557,8.70680703137791e-07,0.0656129641841182,0.408738581178434,-0.372761631694893,0.0926549281763619,0.359882323622438,0.00575995944573729,0,0
"ZC3H3",-0.252924362486649,1.14399458731954e-07,-0.0660580943539978,0.352968280209558,-0.395701407368342,0.0193201082573631,0.413514642107269,0.134873751050264,0,0
"ZC3H4",-0.204621661772637,5.92111014279458e-06,0.232911055273985,0.0025689123469853,-0.355072675513326,-0.00361978757272797,0.368075018588541,0.0549922758840051,0,0
